time/episodes,cv/rollout_cv_value,cv/rollout_cv_count,time/fps,time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,rollout/ep_len_mean,train/critic_loss,train/n_updates,train/actor_loss,train/learning_rate
4828,24067.782270837575,30962,214,1123,241400,-5.2356636299999995,50.0,0.0008489434694638476,231350,1.2893217611312866,0.001
4832,24077.68639793992,30979,214,1124,241600,-5.200089499999999,50.0,0.0011426681140437722,231550,1.3145221829414369,0.001
4836,24096.68227930367,31004,214,1125,241800,-5.21300766,50.0,0.0008173468679888174,231750,1.3185505557060242,0.001
4840,24101.626028034836,31012,214,1126,242000,-5.1393084,50.0,0.0010787680908106267,231950,1.3034375357627868,0.001
4844,24113.994006369263,31025,214,1127,242200,-5.189072439999999,50.0,0.0009895979519933462,232150,1.3188650059700011,0.001
4848,24136.35012805462,31051,214,1128,242400,-5.19871748,50.0,0.0009146164136473089,232350,1.304289174079895,0.001
4852,24139.6742352508,31055,214,1129,242600,-5.183490010000001,50.0,0.0009115683799609542,232550,1.297813391685486,0.001
4856,24147.293982595205,31069,214,1130,242800,-5.116570509999999,50.0,0.0008045330952154473,232750,1.3020267939567567,0.001
4860,24159.13378131017,31088,214,1130,243000,-5.09856538,50.0,0.0010750882199499756,232950,1.293836543560028,0.001
4864,24181.035577066243,31113,214,1131,243200,-5.172676810000001,50.0,0.0007977724599186331,233150,1.2891704869270324,0.001
4868,24187.74885700643,31127,214,1132,243400,-5.1550369100000015,50.0,0.0008881035697413609,233350,1.2991371870040893,0.001
4872,24201.006125465035,31148,214,1133,243600,-5.21951996,50.0,0.000805875065852888,233550,1.2986647248268128,0.001
4876,24211.747628964484,31163,214,1134,243800,-5.2601198600000005,50.0,0.0008488206873880699,233750,1.2996428203582764,0.001
4880,24224.009175833315,31179,214,1135,244000,-5.273989780000001,50.0,0.0008724648086354136,233950,1.304464396238327,0.001
4884,24252.535105530173,31216,214,1135,244200,-5.381637079999999,50.0,0.0007793549995403737,234150,1.3102174592018128,0.001
4888,24272.75011369586,31241,214,1136,244400,-5.361454170000001,50.0,0.0007486192061332985,234350,1.2744594621658325,0.001
4892,24281.916422605515,31257,214,1137,244600,-5.36185944,50.0,0.0008923178643453866,234550,1.2817234945297242,0.001
4896,24292.94430738315,31274,214,1138,244800,-5.35108294,50.0,0.0009309871133882553,234750,1.325056574344635,0.001
4900,24305.461805354804,31291,215,1139,245000,-5.29636161,50.0,0.0009065844223368913,234950,1.2980636358261108,0.001
4904,24315.813806321472,31305,215,1140,245200,-5.276129180000002,50.0,0.0009668712958227844,235150,1.3129376435279847,0.001
4908,24321.560504656285,31318,215,1141,245400,-5.2625641299999995,50.0,0.0009279472078196705,235350,1.2922279906272889,0.001
4912,24323.627127762884,31322,215,1142,245600,-5.23865908,50.0,0.0008611479651881382,235550,1.3044089889526367,0.001
4916,24336.64185777679,31341,215,1143,245800,-5.195615049999999,50.0,0.0007386350189335644,235750,1.2874785089492797,0.001
4920,24344.600916910917,31356,214,1144,246000,-5.1258341199999995,50.0,0.0009488761948887259,235950,1.2827902960777282,0.001
4924,24347.63094000891,31364,214,1145,246200,-5.074581040000001,50.0,0.0010059978673234583,236150,1.3007411861419678,0.001
4928,24359.80840421468,31379,214,1146,246400,-5.092632999999999,50.0,0.0008466038230108097,236350,1.3283809542655944,0.001
4932,24380.987158305943,31403,214,1147,246600,-5.12897132,50.0,0.0007896840991452336,236550,1.2825507950782775,0.001
4936,24406.319592814893,31434,214,1148,246800,-5.1972879,50.0,0.0008636811992619186,236750,1.309560694694519,0.001
4940,24416.708335291594,31450,214,1149,247000,-5.254529379999999,50.0,0.0007710239663720131,236950,1.2804990959167482,0.001
4944,24429.53623641655,31470,214,1150,247200,-5.269332530000001,50.0,0.0008590337104396894,237150,1.282568702697754,0.001
4948,24447.469478048384,31493,214,1151,247400,-5.215951710000001,50.0,0.0008507784688845277,237350,1.3105562591552735,0.001
4952,24462.789744883776,31509,214,1152,247600,-5.27586122,50.0,0.0008975864388048649,237550,1.3006589937210082,0.001
4956,24471.072348959744,31524,214,1153,247800,-5.283124910000001,50.0,0.001159098887583241,237750,1.294345178604126,0.001
4960,24491.69483743608,31550,214,1154,248000,-5.323316619999999,50.0,0.0012448740657418967,237950,1.3120844864845276,0.001
4964,24497.17694274336,31561,214,1155,248200,-5.240483609999999,50.0,0.0009044246090343222,238150,1.2955569052696227,0.001
4968,24509.256380468607,31573,214,1156,248400,-5.2586699999999995,50.0,0.0008601335971616208,238350,1.300100028514862,0.001
4972,24524.547339618206,31594,214,1157,248600,-5.22288507,50.0,0.0010541471559554338,238550,1.27670268535614,0.001
4976,24541.859810527414,31612,214,1158,248800,-5.20525958,50.0,0.0007964934589108452,238750,1.342531430721283,0.001
4980,24554.976892337203,31630,214,1159,249000,-5.20201737,50.0,0.0011289674416184426,238950,1.3004117727279663,0.001
4984,24574.19720698148,31649,214,1160,249200,-5.12543101,50.0,0.0009044562885537744,239150,1.3015000319480896,0.001
4988,24592.62083194405,31676,214,1162,249400,-5.1468726600000005,50.0,0.0007856817584251985,239350,1.3201923656463623,0.001
4992,24605.22274506837,31692,214,1163,249600,-5.16498125,50.0,0.0008106239052722231,239550,1.3123247575759889,0.001
4996,24621.2859107852,31709,214,1164,249800,-5.15777003,50.0,0.0008732735703233629,239750,1.305304970741272,0.001
5000,24643.29597365111,31731,214,1165,250000,-5.214943149999999,50.0,0.0008660148258786648,239950,1.3217408204078673,0.001
5004,24655.635469522327,31745,214,1166,250200,-5.205787669999999,50.0,0.0008015476801665499,240150,1.3299366462230682,0.001
5008,24672.994830932468,31769,214,1167,250400,-5.25397829,50.0,0.00076759678137023,240350,1.3099549436569213,0.001
5012,24682.544216118753,31783,214,1168,250600,-5.321368349999999,50.0,0.0009231170930434019,240550,1.3348498511314393,0.001
5016,24696.161455594003,31802,214,1170,250800,-5.34930617,50.0,0.0007569643168244511,240750,1.3013664126396178,0.001
5020,24706.904143657535,31820,214,1171,251000,-5.397897320000001,50.0,0.0008796186919789762,240950,1.3007000231742858,0.001
5024,24731.752087779343,31852,214,1172,251200,-5.49157374,50.0,0.0007801678526448086,241150,1.3232453179359436,0.001
5028,24737.079619899392,31861,214,1173,251400,-5.450575220000001,50.0,0.0008052666467847303,241350,1.3065282440185546,0.001
5032,24754.38019989431,31884,214,1174,251600,-5.44347257,50.0,0.0008773862634552643,241550,1.3345325255393983,0.001
5036,24771.95715687424,31907,214,1175,251800,-5.388071930000001,50.0,0.0009334518329706043,241750,1.3143209528923034,0.001
5040,24779.855052951723,31922,214,1176,252000,-5.348830069999999,50.0,0.0007844216207740828,241950,1.3063066840171813,0.001
5044,24792.48150342703,31942,214,1177,252200,-5.348322069999999,50.0,0.0008435281692072749,242150,1.3178181767463684,0.001
5048,24803.227554697543,31959,214,1178,252400,-5.349848580000001,50.0,0.0007837805978488177,242350,1.307412724494934,0.001
5052,24813.103330604732,31974,214,1179,252600,-5.330546470000001,50.0,0.0007765779993496835,242550,1.3436846923828125,0.001
5056,24822.83049119264,31988,214,1180,252800,-5.311189509999999,50.0,0.0007924476522020996,242750,1.3158284401893616,0.001
5060,24839.0888707377,32010,214,1181,253000,-5.280810409999999,50.0,0.0007850677904207259,242950,1.3140602850914,0.001
5064,24848.922607969493,32028,214,1182,253200,-5.299738049999999,50.0,0.0009189133503241465,243150,1.3173400115966798,0.001
5068,24858.954167764634,32046,214,1183,253400,-5.298004659999999,50.0,0.0009032180870417506,243350,1.3442501831054687,0.001
5072,24873.13046976179,32065,214,1184,253600,-5.3016131,50.0,0.0008777995721902698,243550,1.3294829368591308,0.001
5076,24891.55384947732,32087,214,1185,253800,-5.3167890799999995,50.0,0.0008270318870199845,243750,1.3247904777526855,0.001
5080,24902.528128709644,32101,214,1186,254000,-5.300117969999998,50.0,0.000803012564429082,243950,1.3221515321731567,0.001
5084,24912.229064829648,32112,214,1187,254200,-5.289479699999999,50.0,0.0009077479928964749,244150,1.3086830401420593,0.001
5088,24925.79635157436,32128,214,1188,254400,-5.25519336,50.0,0.0008275991654954851,244350,1.3445992183685302,0.001
5092,24931.40752188489,32139,214,1189,254600,-5.2445787500000005,50.0,0.00082855716929771,244550,1.3292566156387329,0.001
5096,24947.817079100758,32165,214,1190,254800,-5.271190360000002,50.0,0.0007766500680008903,244750,1.325272443294525,0.001
5100,24953.86390253529,32180,214,1191,255000,-5.229859719999999,50.0,0.0008929354685824364,244950,1.3223383545875549,0.001
5104,24968.709994338453,32200,214,1192,255200,-5.2362920100000006,50.0,0.0007511850679293274,245150,1.3317789554595947,0.001
5108,24976.551545269787,32213,214,1193,255400,-5.15397422,50.0,0.0007925385265843943,245350,1.336180465221405,0.001
5112,24996.59691572562,32240,214,1194,255600,-5.2047259100000005,50.0,0.0007900514744687826,245550,1.3379761338233949,0.001
5116,25012.602369233966,32260,214,1195,255800,-5.20463376,50.0,0.0008517845836468041,245750,1.3400910353660584,0.001
5120,25020.593264214694,32272,214,1196,256000,-5.15360217,50.0,0.0007845980126876384,245950,1.3509955048561095,0.001
5124,25037.21746928245,32290,213,1197,256200,-5.081135939999999,50.0,0.00085261637927033,246150,1.3487849354743957,0.001
5128,25052.864116206765,32309,213,1198,256400,-5.11339467,50.0,0.0007644618611084297,246350,1.3396833181381225,0.001
5132,25066.700753916055,32327,213,1200,256600,-5.138385800000001,50.0,0.0010555220599053428,246550,1.3229237055778504,0.001
5136,25075.933181501925,32344,213,1201,256800,-5.12607278,50.0,0.0007110003445995972,246750,1.3269196557998657,0.001
5140,25090.83470092714,32367,213,1202,257000,-5.17576808,50.0,0.0006602178333560005,246950,1.3465749096870423,0.001
5144,25102.885099880397,32384,213,1203,257200,-5.15887474,50.0,0.0007395178591832519,247150,1.3244023871421815,0.001
5148,25123.561289232224,32407,213,1204,257400,-5.19555851,50.0,0.0010891013743821532,247350,1.3505904507637023,0.001
5152,25147.824891041964,32437,213,1205,257600,-5.287581409999999,50.0,0.0007397852902067825,247550,1.3532013154029847,0.001
5156,25160.775923088193,32454,213,1206,257800,-5.30914854,50.0,0.0010765919252298773,247750,1.2896357798576354,0.001
5160,25176.876807704568,32476,213,1207,258000,-5.286716729999998,50.0,0.0007940567011246458,247950,1.3161026859283447,0.001
5164,25199.107818581164,32504,213,1208,258200,-5.33318994,50.0,0.0007925606792559847,248150,1.3194552302360534,0.001
5168,25207.463378190994,32519,213,1209,258400,-5.31015086,50.0,0.0007934010121971369,248350,1.3317956876754762,0.001
5172,25226.423514533788,32540,213,1210,258600,-5.34084636,50.0,0.0007707072526682168,248550,1.326491222381592,0.001
5176,25241.080165501684,32559,213,1211,258800,-5.321925179999999,50.0,0.0008325576834613457,248750,1.3380869913101197,0.001
5180,25250.604766771197,32574,213,1212,259000,-5.30807748,50.0,0.0008846058929339051,248950,1.3414382100105287,0.001
5184,25268.602198131382,32594,213,1212,259200,-5.345585759999999,50.0,0.0009859001712175085,249150,1.302237594127655,0.001
5188,25284.193606775254,32615,213,1213,259400,-5.34519035,50.0,0.0007957180874655023,249350,1.313153212070465,0.001
5192,25296.58516331762,32632,213,1214,259600,-5.3449746000000005,50.0,0.0008813147665932775,249550,1.3304624772071838,0.001
5196,25310.351604323834,32652,213,1215,259800,-5.31726786,50.0,0.0005978350649820641,249750,1.332083647251129,0.001
5200,25321.72540330887,32662,213,1216,260000,-5.282845890000001,50.0,0.0007724297570530325,249950,1.3246041059494018,0.001
5204,25332.897059109062,32680,213,1217,260200,-5.302034110000001,50.0,0.0008132992987520993,250150,1.354994192123413,0.001
5208,25355.52221661061,32703,213,1218,260400,-5.3554289100000005,50.0,0.0007897090865299106,250350,1.3324488854408265,0.001
5212,25370.13188655302,32719,213,1218,260600,-5.30333548,50.0,0.0007509392773499713,250550,1.337811110019684,0.001
5216,25390.862266283482,32744,213,1219,260800,-5.360318260000001,50.0,0.0006627571739954874,250750,1.3179057455062866,0.001
5220,25405.27372275293,32760,213,1220,261000,-5.3951079900000005,50.0,0.0007852697599446401,250950,1.3561934280395507,0.001
5224,25411.074966367334,32774,213,1221,261200,-5.387929630000001,50.0,0.0006464415224036201,251150,1.3426310181617738,0.001
5228,25427.053918931633,32796,213,1222,261400,-5.43619778,50.0,0.000792729226523079,251350,1.34700603723526,0.001
5232,25431.91871706769,32804,213,1223,261600,-5.330980149999999,50.0,0.0007620509789558128,251550,1.3321903467178344,0.001
5236,25435.359330099076,32808,213,1224,261800,-5.243433690000001,50.0,0.0007341214612824842,251750,1.3514236640930175,0.001
5240,25442.17136026919,32818,213,1225,262000,-5.2188962,50.0,0.0007932681747479365,251950,1.3196276307106019,0.001
5244,25458.4388807863,32839,213,1226,262200,-5.23997791,50.0,0.0008070906647481024,252150,1.3316103649139404,0.001
5248,25480.328073810786,32865,213,1227,262400,-5.2485944899999994,50.0,0.000729466539924033,252350,1.3460412478446961,0.001
5252,25495.537003800273,32880,213,1228,262600,-5.1719936,50.0,0.0007615035778144374,252550,1.3284921288490295,0.001
5256,25520.736530281603,32904,213,1229,262800,-5.20664031,50.0,0.0006690510833868757,252750,1.3363250470161439,0.001
5260,25544.771122653037,32931,213,1230,263000,-5.24631819,50.0,0.0007988357776775956,252950,1.3274299144744872,0.001
5264,25551.445029702038,32942,213,1231,263200,-5.171242680000001,50.0,0.0007099545001983642,253150,1.325989201068878,0.001
5268,25576.63509326428,32967,213,1232,263400,-5.254142430000001,50.0,0.0006298070424236357,253350,1.3276207160949707,0.001
5272,25595.288823358715,32988,213,1232,263600,-5.23368345,50.0,0.0007903351134154945,253550,1.34749671459198,0.001
5276,25614.027293998748,33011,213,1233,263800,-5.248396150000001,50.0,0.0009353832167107612,253750,1.3481451654434204,0.001
5280,25629.111229535192,33028,213,1234,264000,-5.266057890000001,50.0,0.0009840643836650997,253950,1.3553747940063476,0.001
5284,25654.036388128996,33050,213,1236,264200,-5.23502171,50.0,0.0006804633873980493,254150,1.3447862625122071,0.001
5288,25676.12513930723,33076,213,1237,264400,-5.22776522,50.0,0.0007442532217828557,254350,1.332603394985199,0.001
5292,25693.990517888218,33096,213,1238,264600,-5.2379202,50.0,0.0007929592288564891,254550,1.3157932543754578,0.001
5296,25719.039120800793,33122,213,1239,264800,-5.268282500000001,50.0,0.0006784216640517115,254750,1.3245138430595398,0.001
5300,25736.56301313266,33140,213,1240,265000,-5.315372030000001,50.0,0.0008297070115804672,254950,1.3331509518623352,0.001
5304,25749.577301044017,33156,213,1241,265200,-5.2746060099999985,50.0,0.0006260087626287714,255150,1.3303238248825073,0.001
5308,25770.596008606255,33179,213,1242,265400,-5.2872442799999995,50.0,0.0009747843211516737,255350,1.3514627265930175,0.001
5312,25796.15774337575,33206,213,1243,265600,-5.319281549999999,50.0,0.0006655049108667299,255550,1.3640142512321471,0.001
5316,25815.78592081368,33227,213,1244,265800,-5.267427659999998,50.0,0.0008488305436912924,255750,1.3604465341567993,0.001
5320,25842.93876554817,33256,213,1245,266000,-5.34293697,50.0,0.0008035952679347247,255950,1.3489213109016418,0.001
5324,25869.742466334254,33281,213,1246,266200,-5.39499691,50.0,0.0011676528502721339,256150,1.3651376390457153,0.001
5328,25885.460507962853,33305,213,1247,266400,-5.403992239999997,50.0,0.0009533537289826199,256350,1.3651595568656922,0.001
5332,25899.639784727246,33318,213,1248,266600,-5.447297509999999,50.0,0.0006265928514767439,256550,1.3571380805969238,0.001
5336,25922.197790019214,33343,213,1249,266800,-5.548024139999999,50.0,0.000677193138981238,256750,1.3477997660636902,0.001
5340,25932.263062760234,33354,213,1250,267000,-5.531610079999999,50.0,0.0008660279179457575,256950,1.354556715488434,0.001
5344,25947.48540688306,33375,213,1251,267200,-5.520804099999999,50.0,0.0006878180539933964,257150,1.3604270172119142,0.001
5348,25961.74129037559,33396,213,1252,267400,-5.48414161,50.0,0.0006288607942406088,257350,1.3702406001091003,0.001
5352,25968.2156611979,33405,213,1253,267600,-5.45028892,50.0,0.0008744434051914141,257550,1.378667573928833,0.001
5356,25979.728409629315,33418,213,1254,267800,-5.394012110000001,50.0,0.0008373124594800174,257750,1.3749634432792663,0.001
5360,26001.88246680051,33442,213,1255,268000,-5.37238118,50.0,0.000724255806999281,257950,1.3625986337661744,0.001
5364,26006.259167402983,33452,213,1256,268200,-5.361270290000001,50.0,0.0006618059275206178,258150,1.3670427322387695,0.001
5368,26021.42520357296,33474,213,1257,268400,-5.31002063,50.0,0.0007561305002309382,258350,1.3203236007690429,0.001
5372,26025.410988651216,33481,213,1258,268600,-5.2323183900000005,50.0,0.0006614848063327372,258550,1.3744496607780456,0.001
5376,26049.93980461359,33507,213,1259,268800,-5.26397289,50.0,0.0007880781474523247,258750,1.3656293153762817,0.001
5380,26062.443619586527,33523,213,1260,269000,-5.285081310000001,50.0,0.0007031810068292544,258950,1.3438236236572265,0.001
5384,26082.805727187544,33543,213,1261,269200,-5.28774811,50.0,0.000938647614675574,259150,1.3687537264823915,0.001
5388,26116.60908587277,33576,213,1262,269400,-5.3452356199999995,50.0,0.000816078363568522,259350,1.372834267616272,0.001
5392,26138.39458340779,33599,213,1263,269600,-5.36826787,50.0,0.0007611802947940305,259550,1.3765142154693604,0.001
5396,26164.538896657526,33627,213,1264,269800,-5.400285819999999,50.0,0.000690059675835073,259750,1.3786930060386657,0.001
5400,26172.693955976516,33639,213,1265,270000,-5.414773390000001,50.0,0.0008743841998511925,259950,1.3479285526275635,0.001
5404,26202.681578025222,33671,213,1266,270200,-5.496366930000001,50.0,0.0006702972465427592,260150,1.3819622230529784,0.001
5408,26216.113780669868,33688,213,1267,270400,-5.46635634,50.0,0.0008131278358632698,260350,1.3666479182243347,0.001
5412,26233.666729688644,33708,213,1268,270600,-5.426794780000002,50.0,0.0008518810465466231,260550,1.3595740628242492,0.001
5416,26249.141920275986,33724,213,1269,270800,-5.425770980000001,50.0,0.0008400683710351587,260750,1.3754303741455078,0.001
5420,26260.05200932175,33738,213,1270,271000,-5.3341148999999985,50.0,0.0006546818453352899,260950,1.3818356561660767,0.001
5424,26270.611003231257,33752,213,1272,271200,-5.295464739999999,50.0,0.0010025437187869103,261150,1.3763823008537293,0.001
5428,26279.239019248635,33766,213,1273,271400,-5.22508623,50.0,0.0007077403808943927,261350,1.3543333411216736,0.001
5432,26285.05427754298,33779,213,1274,271600,-5.2344237,50.0,0.0006557763507589698,261550,1.3731500148773192,0.001
5436,26302.73197061941,33801,213,1275,271800,-5.24283681,50.0,0.0006585581297986209,261750,1.3571355628967285,0.001
5440,26307.428526777774,33809,213,1276,272000,-5.22218908,50.0,0.0008888654672773554,261950,1.3833262491226197,0.001
5444,26317.327226772904,33821,212,1277,272200,-5.20056974,50.0,0.000642602001898922,262150,1.3775568842887878,0.001
5448,26329.325664445758,33840,212,1278,272400,-5.2105494299999995,50.0,0.0006916150538017974,262350,1.3502249097824097,0.001
5452,26346.87251562625,33864,212,1280,272600,-5.306128559999999,50.0,0.0007385900156805292,262550,1.3740642523765565,0.001
5456,26368.705320019275,33893,212,1281,272800,-5.388318539999999,50.0,0.0007263564295135438,262750,1.3650616216659546,0.001
5460,26379.664073023945,33912,212,1282,273000,-5.36318847,50.0,0.0006381590891396627,262950,1.3630163979530334,0.001
5464,26387.457580819726,33927,212,1283,273200,-5.40549502,50.0,0.000656993908341974,263150,1.3828444218635558,0.001
5468,26393.269367109984,33942,212,1284,273400,-5.3558723,50.0,0.0007273219618946314,263350,1.334537100791931,0.001
5472,26398.889849271625,33953,212,1286,273600,-5.392102319999999,50.0,0.0008613149466691538,263550,1.3666220283508301,0.001
5476,26405.57348387316,33961,212,1286,273800,-5.307952540000001,50.0,0.0008116429933579638,263750,1.3680875492095947,0.001
5480,26419.234645385295,33977,212,1287,274000,-5.273023890000001,50.0,0.0007592193927848711,263950,1.3705671548843383,0.001
5484,26433.55756257102,33996,212,1288,274200,-5.2460745499999994,50.0,0.0007446838734904304,264150,1.3571677350997924,0.001
5488,26451.771797973663,34020,212,1289,274400,-5.192374619999999,50.0,0.0010647843265905977,264350,1.3685550475120545,0.001
5492,26461.731500614434,34033,212,1290,274600,-5.1177205699999995,50.0,0.0007520729338284581,264550,1.3804291129112243,0.001
5496,26465.024234440178,34039,212,1291,274800,-4.995735020000001,50.0,0.0008523636579047889,264750,1.3687724733352662,0.001
5500,26470.686458233744,34049,212,1292,275000,-4.95749569,50.0,0.0007802701281616465,264950,1.3743339323997497,0.001
5504,26481.848787255585,34070,212,1293,275200,-4.8879414599999995,50.0,0.0008214010921074078,265150,1.357186119556427,0.001
5508,26498.839207053185,34091,212,1294,275400,-4.910196389999999,50.0,0.0007415375229902566,265350,1.3806894969940187,0.001
5512,26507.929195109755,34107,212,1295,275600,-4.893035289999999,50.0,0.0007323229662142694,265550,1.377311599254608,0.001
5516,26520.18456522748,34125,212,1295,275800,-4.87287787,50.0,0.000624163358588703,265750,1.3653117728233337,0.001
5520,26534.192232064903,34143,212,1296,276000,-4.88060098,50.0,0.0007316842646105215,265950,1.3668192195892335,0.001
5524,26560.193949081004,34171,212,1297,276200,-4.950972810000001,50.0,0.0007651575311319902,266150,1.3491706132888794,0.001
5528,26579.834241367877,34194,212,1298,276400,-5.01760189,50.0,0.0009727232065051794,266350,1.3813315343856811,0.001
5532,26595.010496370494,34213,212,1299,276600,-5.024180500000001,50.0,0.0007109323906479404,266550,1.366808741092682,0.001
5536,26604.146351072937,34226,212,1300,276800,-4.934760269999999,50.0,0.0006723218597471714,266750,1.3492937541007997,0.001
5540,26622.521403320134,34246,212,1301,277000,-4.98986267,50.0,0.0007145324599696323,266950,1.3659140300750732,0.001
5544,26635.17733360082,34266,212,1302,277200,-4.98986074,50.0,0.0006651001778664068,267150,1.3515005612373352,0.001
5548,26659.598080463707,34291,212,1303,277400,-5.0172598100000005,50.0,0.0009824620943982155,267350,1.3899148178100587,0.001
5552,26674.58673964441,34308,212,1304,277600,-4.97363277,50.0,0.0007453500910196454,267550,1.369413776397705,0.001
5556,26683.731419127434,34320,212,1305,277800,-4.89734843,50.0,0.0007775813987245784,267750,1.366243224143982,0.001
5560,26704.646624129266,34339,212,1306,278000,-4.90068239,50.0,0.0007908670144388452,267950,1.3553985810279847,0.001
5564,26720.43954809755,34364,212,1307,278200,-4.926713029999999,50.0,0.0008608998998533934,268150,1.3926514434814452,0.001
5568,26722.5760397017,34370,212,1308,278400,-4.8976470899999995,50.0,0.0008733392885187641,268350,1.3573118138313294,0.001
5572,26742.334947161376,34395,212,1309,278600,-4.96903141,50.0,0.0007325627870159223,268550,1.354043471813202,0.001
5576,26760.825176663697,34422,212,1310,278800,-5.04780416,50.0,0.0007604754948988557,268750,1.3623322415351868,0.001
5580,26782.843336511403,34447,212,1311,279000,-5.087661499999999,50.0,0.0007301729475148023,268950,1.3725643515586854,0.001
5584,26786.90822858736,34454,212,1312,279200,-5.03686375,50.0,0.000764321440947242,269150,1.3736072921752929,0.001
5588,26817.449167102575,34487,212,1313,279400,-5.112688219999999,50.0,0.0006554089026758448,269350,1.3613413405418395,0.001
5592,26829.574649505317,34501,212,1314,279600,-5.1475178900000005,50.0,0.0008731712959706784,269550,1.3748327255249024,0.001
5596,26845.63192455843,34523,212,1315,279800,-5.233113029999999,50.0,0.0012946964625734836,269750,1.373527662754059,0.001
5600,26868.306775145233,34549,212,1315,280000,-5.27956006,50.0,0.0008488822326762602,269950,1.341567416191101,0.001
5604,26879.73335517198,34566,212,1316,280200,-5.287987310000001,50.0,0.0007088675076374785,270150,1.3359231400489806,0.001
5608,26893.909690082073,34582,212,1317,280400,-5.245073090000001,50.0,0.0007487877720268444,270350,1.336391122341156,0.001
5612,26906.90515020117,34597,212,1318,280600,-5.27118214,50.0,0.0006203184992773458,270550,1.3790618419647216,0.001
5616,26930.350330431014,34625,212,1319,280800,-5.34228645,50.0,0.0007405404583550989,270750,1.372347731590271,0.001
5620,26947.773963920772,34646,212,1320,281000,-5.35446805,50.0,0.0006861033180030063,270950,1.364495005607605,0.001
5624,26958.820021752268,34663,212,1321,281200,-5.28177233,50.0,0.0007928571070078761,271150,1.3541833782196044,0.001
5628,26975.654997687787,34680,212,1322,281400,-5.269160290000001,50.0,0.0006734173075528815,271350,1.359624354839325,0.001
5632,26979.49958550185,34689,212,1323,281600,-5.193573910000001,50.0,0.0007012384210247546,271550,1.3864954090118409,0.001
5636,26996.66375444457,34714,212,1324,281800,-5.2869360200000015,50.0,0.0005836143350461498,271750,1.369971125125885,0.001
5640,27017.98092423007,34741,212,1325,282000,-5.313317960000001,50.0,0.0006348609080305323,271950,1.3779957866668702,0.001
5644,27022.938415944576,34753,212,1326,282200,-5.319518649999999,50.0,0.0007602687005419284,272150,1.371055724620819,0.001
5648,27038.603302396834,34771,212,1327,282400,-5.271230150000001,50.0,0.0007797377795213834,272350,1.3791291880607606,0.001
5652,27057.364250641316,34794,212,1328,282600,-5.27763375,50.0,0.000730861303745769,272550,1.3778070735931396,0.001
5656,27080.45779383555,34820,212,1329,282800,-5.322596,50.0,0.0006394724239362404,272750,1.362579038143158,0.001
5660,27092.132624369115,34838,212,1330,283000,-5.328275289999999,50.0,0.0005135112180141733,272950,1.3607288002967834,0.001
5664,27103.79410416633,34854,212,1331,283200,-5.279340019999999,50.0,0.0007117896777344868,273150,1.3643779611587525,0.001
5668,27126.031235013157,34877,212,1332,283400,-5.39085882,50.0,0.0006002948322566226,273350,1.3457485485076903,0.001
5672,27137.44734090194,34893,212,1333,283600,-5.3407386400000005,50.0,0.0006745368544943631,273550,1.3605857658386231,0.001
5676,27155.167098049074,34913,212,1334,283800,-5.329098709999999,50.0,0.000582252403255552,273750,1.3759199929237367,0.001
5680,27163.109495215118,34927,212,1335,284000,-5.2808470199999995,50.0,0.0007049075176473707,273950,1.3756358933448791,0.001
5684,27175.32119709626,34944,212,1336,284200,-5.33998066,50.0,0.0005982491181930527,274150,1.3514312291145325,0.001
5688,27197.874443233013,34969,212,1337,284400,-5.28316217,50.0,0.0008543339214520529,274350,1.3726911354064941,0.001
5692,27203.937799777836,34982,212,1338,284600,-5.2685336199999995,50.0,0.0006870745884953067,274550,1.3513263463974,0.001
5696,27208.077873829752,34991,212,1339,284800,-5.20861216,50.0,0.0005557937838602811,274750,1.3765474820137025,0.001
5700,27231.823215588927,35019,212,1340,285000,-5.22501763,50.0,0.0007049149012891575,274950,1.3612163972854614,0.001
5704,27249.18074871227,35040,212,1341,285200,-5.233268650000001,50.0,0.000577110270387493,275150,1.3649707841873169,0.001
5708,27262.98915690556,35058,212,1342,285400,-5.2565998500000015,50.0,0.0006367888336535543,275350,1.3759801745414735,0.001
5712,27283.29883622378,35084,212,1343,285600,-5.27474563,50.0,0.0006586131977383047,275550,1.3836263370513917,0.001
5716,27296.530509784818,35105,212,1343,285800,-5.21910134,50.0,0.0006702712387777864,275750,1.3450459933280945,0.001
5720,27316.75187472254,35127,212,1344,286000,-5.22491018,50.0,0.0008685555151896552,275950,1.385680935382843,0.001
5724,27331.34837945178,35147,212,1345,286200,-5.25226098,50.0,0.0007971297629410401,276150,1.3700059866905212,0.001
5728,27346.04500693828,35167,212,1346,286400,-5.2319723399999996,50.0,0.0005953458230942487,276350,1.3707131099700929,0.001
5732,27364.214763399214,35189,212,1347,286600,-5.317100040000001,50.0,0.0007457450265064836,276550,1.3827517342567444,0.001
5736,27377.696120992303,35207,212,1348,286800,-5.259627770000001,50.0,0.0006254777096910402,276750,1.337415566444397,0.001
5740,27395.063874688,35226,212,1349,287000,-5.231792780000001,50.0,0.000588780763791874,276950,1.369409019947052,0.001
5744,27400.3236775361,35233,212,1350,287200,-5.178279529999998,50.0,0.0005980695766629651,277150,1.3768769216537475,0.001
5748,27417.00075848028,35254,212,1351,287400,-5.21002416,50.0,0.0006522386666620151,277350,1.3773305940628051,0.001
